date,postId,source,text,reactions,likes,ahah,love,wow,sigh,grrr,comments,url,total_views,average_order,seen_by,visible
2019-05-30 03:20:00+00:00,10158982347049896,ABC.es,"Níjar, Los Palacios y Villafranca, las poblaciones con menor renta por habitante, según el INE.",55.0,40.0,1.0,0.0,6.0,7.0,1.0,9.0,/story.php?story_fbid=10158982347049896&id=7377874895,0.0,0.0,0.0,no
2019-05-30 03:20:00+00:00,2782967585052429,eldiario.es,La oferta de Valls a Colau... ¿y la que le puede llegar a Sánchez de parte de Rivera? Esta es la viñeta de hoy de Manel Fontdevila.,39,32.0,1.0,1.0,0.0,0.0,5.0,5.0,/story.php?story_fbid=2782967585052429&id=417471918268686,2.0,32.5,1.0,yes
2019-05-30 03:35:00+00:00,10158982366389896,ABC.es,"Según las primeras investigaciones, los fallecidos (un chico y dos chicas) viajaban en los asientos traseros del coche y una de ellos salió despedida.",283.0,31.0,0.0,0.0,1.0,250.0,1.0,49.0,/story.php?story_fbid=10158982366389896&id=7377874895,0.0,0.0,0.0,no
2019-05-30 03:45:18+00:00,10158982380039896,ABC.es,🔴 #ÚLTIMAHORA La confederación internacional de gestores de derechos de autor ha perdido la paciencia ante la falta de medidas.,39.0,29.0,6.0,3.0,0.0,0.0,1.0,3.0,/story.php?story_fbid=10158982380039896&id=7377874895,1.0,27.0,1.0,yes
2019-05-30 03:45:27+00:00,2783047588377762,eldiario.es,"Acceder al gobierno de Barcelona con el apoyo -aunque sin condiciones- de un partido de derechas o dejar que el candidato de ERC, Ernest Maragall, ocupe la alcaldía.  El dilema planteado a Colau que divide en dos a los 'comuns'.",70,41.0,15.0,1.0,10.0,0.0,3.0,94.0,/story.php?story_fbid=2783047588377762&id=417471918268686,3.0,38.333333333333336,2.0,yes
2019-05-30 03:50:01+00:00,10158982387904896,ABC.es,"El suicidio de Verónica, que estaba «destrozada» por la sorna que desató un vídeo erótico, reaviva el debate sobre el mal uso de la tecnología.",362.0,80.0,1.0,1.0,3.0,121.0,156.0,153.0,/story.php?story_fbid=10158982387904896&id=7377874895,4.0,24.5,2.0,yes
2019-05-30 04:05:00+00:00,10158982406244896,ABC.es,El Día Mundial de la Esclerosis Múltiple se celebra hoy jueves con la noticia esperanzadora de los nuevos tratamientos para afrontar esa enfermedad degenerativa y crónica del sistema nervioso.,328.0,178.0,0.0,7.0,4.0,138.0,1.0,15.0,/story.php?story_fbid=10158982406244896&id=7377874895,2.0,19.5,1.0,yes
2019-05-30 04:20:01+00:00,10158982431699896,ABC.es,"El saxofonista Juan Mena, de 72 años, rechazó unirse al equipo de la cantante mexicana cuando parecía que lo haría.",8.0,5.0,3.0,0.0,0.0,0.0,0.0,1.0,/story.php?story_fbid=10158982431699896&id=7377874895,0.0,0.0,0.0,no
2019-05-30 04:22:48+00:00,2783090815040106,eldiario.es,"OPINIÓN | ""Miles de mujeres son utilizadas para reproducir en una industria cualquier cosa que tú pudieras haber imaginado. Nos insisten en que son mujeres libres que libremente optan por precisamente aquello que el consumidor hombre demanda"", escribe Elisa Beni.",217,171.0,2.0,14.0,0.0,29.0,1.0,15.0,/story.php?story_fbid=2783090815040106&id=417471918268686,2.0,32.5,2.0,yes
2019-05-30 04:35:00+00:00,10158982454399896,ABC.es,La Organización de Consumidores estudia 17 cremas solares infantiles con factor de protección muy alto.,52.0,31.0,0.0,0.0,12.0,0.0,9.0,15.0,/story.php?story_fbid=10158982454399896&id=7377874895,0.0,0.0,0.0,no
2019-05-30 04:50:00+00:00,10158982481059896,ABC.es,"En la Guerra Civil se enfrentaron dos formas diferentes de batallar. La Segunda República, al adolecer de un ejército veterano, recurrió a las milicias populares para vertebrar sus fuerzas. Por su parte, el futuro bando franquista contaba con soldados versados en la lucha en el norte de África.",198.0,152.0,21.0,10.0,5.0,2.0,8.0,207.0,/story.php?story_fbid=10158982481059896&id=7377874895,4.0,30.25,2.0,yes
2019-05-30 04:58:10+00:00,2783129091702945,eldiario.es,"✍🏽 La crónica del juicio del procés de Iñigo Sáenz de Ugarte | ""Las defensas presentan ante el tribunal decenas de vídeos para probar la violencia policial ejecutada por los agentes enviados para impedir el referéndum"".",131,75.0,3.0,1.0,1.0,20.0,31.0,37.0,/story.php?story_fbid=2783129091702945&id=417471918268686,4.0,15.25,2.0,yes
2019-05-30 05:05:01+00:00,10158982504119896,ABC.es,"Se hacen públicos los Decanter World Wine Awards 2019, el premio más influyente en el mundo de los vinos",158.0,144.0,0.0,14.0,0.0,0.0,0.0,19.0,/story.php?story_fbid=10158982504119896&id=7377874895,2.0,31.5,1.0,yes
2019-05-30 05:20:00+00:00,10158982528449896,ABC.es,"Cada día, pasan por el túnel de Recoletos –entre Chamartín y Atocha– 470 trenes, con 200.000 viajeros. O, lo que es lo mismo, más de 14.000 trenes al mes.",12.0,9.0,0.0,0.0,3.0,0.0,0.0,0.0,/story.php?story_fbid=10158982528449896&id=7377874895,2.0,21.0,1.0,yes
2019-05-30 05:28:04+00:00,2783161101699744,eldiario.es,"Los datos volcados en el sistema informático no coinciden en algunos casos con las actas, lo que ha obligado a aplazar el recuento en Cantabria. A falta de confirmación oficial, el PSOE lograría recuperar el diputado número siete y se desvanecería la posibilidad de un pacto entre el PRC de Revilla y Ciudadanos.",343.0,177.0,57.0,9.0,74.0,4.0,22.0,92.0,/story.php?story_fbid=2783161101699744&id=417471918268686,2.0,23.0,1.0,yes
2019-05-30 05:35:00+00:00,10158982547114896,ABC.es,Un nuevo análisis de sangre simple puede detectar la presencia de siete tipos diferentes de cáncer mediante la detección de ‘marcadores’ del ADN.,3534.0,2929.0,0.0,343.0,260.0,2.0,0.0,33.0,/story.php?story_fbid=10158982547114896&id=7377874895,0.0,0.0,0.0,no
2019-05-30 05:44:44+00:00,2783182388364282,eldiario.es,"Fran Rivera dijo sobre el vídeo sexual de la empleada de Iveco que se suicidó que ""los hombres somos incapaces de tener uno y no enseñarlo"". La respuesta de Buenafuente: ""Hoy el torero Fran Rivera ha sido noticia por dos orejas y un rabo. Dos orejas con las que hemos escuchado lo que decía, y el rabo con el que parece que piensa"".",12558.0,8756.0,1914.0,1684.0,16.0,36.0,154.0,446.0,/story.php?story_fbid=2783182388364282&id=417471918268686,4.0,20.75,2.0,yes
2019-05-30 05:50:00+00:00,10158982567509896,ABC.es,La joven bangladesí Nusrat Jahan Rafi fue quemada viva en la azotea de una escuela religiosa por denunciar acoso sexual de su director. Sus propias compañeras colaboraron en su asesinato.,1238.0,94.0,1.0,3.0,27.0,311.0,802.0,170.0,/story.php?story_fbid=10158982567509896&id=7377874895,4.0,33.25,2.0,yes
2019-05-30 06:05:01+00:00,10158982594999896,ABC.es,"«Estimado Pablo Iglesias, 'coletas', Dénia iba muy bien, como todas las poblaciones. Estábamos subiendo, estábamos haciendo un trabajo excelente. No se te ocurre otra genial idea que hacer un mitin y hablar de Amancio Ortega».",411.0,225.0,143.0,40.0,2.0,1.0,0.0,62.0,/story.php?story_fbid=10158982594999896&id=7377874895,4.0,26.0,2.0,yes
2019-05-30 06:11:00+00:00,2783199998362521,eldiario.es,"En unos sitios el PSOE es el socio preferente, en otros es el PP y en Barcelona es Ada Colau. Albert Rivera y los pactos que se le avecinan 👇🏼",77.0,38.0,30.0,1.0,2.0,0.0,6.0,37.0,/story.php?story_fbid=2783199998362521&id=417471918268686,2.0,39.0,1.0,yes
2019-05-30 06:20:00+00:00,10158982616499896,ABC.es,"La familia se dirigía al hospital, pero no llegaron a timpo y el bebé nació de camino.",146.0,73.0,1.0,37.0,34.0,1.0,0.0,13.0,/story.php?story_fbid=10158982616499896&id=7377874895,2.0,36.0,1.0,yes
2019-05-30 06:24:20+00:00,10158982621814896,ABC.es,"🔴 #URGENTE José Manuel Yáñez Rodríguez, que iba en la lista de Contigo Por Las Rozas Sí Se Puede Actúa Los Verdes, quebrantó la orden de alejamiento impuesta por acoso a su pareja.",61.0,38.0,3.0,0.0,7.0,0.0,13.0,20.0,/story.php?story_fbid=10158982621814896&id=7377874895,1.0,44.0,1.0,yes
2019-05-30 06:31:15+00:00,2783238068358714,eldiario.es,"Los mensajes del PSOE: - ""Coalición es un término que no nos gusta"", dicen sobre la propuesta de Pablo Iglesias. - Ven un ""despropósito"" que Unidas Podemos presione con la amenaza de una repetición de elecciones.",341.0,114.0,38.0,7.0,6.0,6.0,170.0,227.0,/story.php?story_fbid=2783238068358714&id=417471918268686,2.0,31.5,1.0,yes
2019-05-30 06:35:00+00:00,10158982638624896,ABC.es,"El caso de la empleada de Iveco acosada por un vídeo erótico no es el primero. Tiziana, una joven italiana que vio sus imágenes sexuales en la red, denunció cómo estaba siendo masacrada en internet. No pudo más y se ahorcó. #hemeroteca",680.0,81.0,2.0,2.0,10.0,419.0,166.0,123.0,/story.php?story_fbid=10158982638624896&id=7377874895,1.0,22.0,1.0,yes
2019-05-30 06:50:01+00:00,10158982661769896,ABC.es,El colaborador fue padre de mellizas a través de gestación subrogada en el año 2017.,4.0,3.0,0.0,0.0,0.0,0.0,1.0,6.0,/story.php?story_fbid=10158982661769896&id=7377874895,0.0,0.0,0.0,no
2019-05-30 07:05:00+00:00,10158982684754896,ABC.es,Dos cocineras de una residencia de ancianos de la Comunidad de Madrid denunciaron que «no hay ni cantidad ni calidad en los productos utilizados en la cocina».,365.0,76.0,2.0,1.0,11.0,93.0,182.0,89.0,/story.php?story_fbid=10158982684754896&id=7377874895,0.0,0.0,0.0,no
2019-05-30 07:06:02+00:00,2783282391687615,eldiario.es,"Con dos mesas electorales y sus correspondientes actas bajo sospecha, en León ha empezado la batalla por la gobernabilidad del municipio: dependerá de la Junta Electoral, del TSJ de Castilla y León y del Tribunal Constitucional.",97.0,58.0,10.0,0.0,4.0,1.0,24.0,18.0,/story.php?story_fbid=2783282391687615&id=417471918268686,1.0,23.0,1.0,yes
2019-05-30 07:17:55+00:00,10158982704549896,ABC.es,"🔴 #URGENTE Los últimos movimientos telúricos que se registraron en El Salvador ocurrieron en año 2001, de magnitud 7,7 y 6,6.",168.0,41.0,1.0,0.0,62.0,62.0,2.0,4.0,/story.php?story_fbid=10158982704549896&id=7377874895,3.0,29.0,1.0,yes
2019-05-30 07:20:00+00:00,10158982707574896,ABC.es,La Fiscalía Anticorrupción está cansada de los autos de archivos y las exclusiones masivas de ex altos cargos de la Junta de Andalucía que dicta la juez María Núñez Bolaños.,1304.0,452.0,26.0,6.0,49.0,24.0,747.0,333.0,/story.php?story_fbid=10158982707574896&id=7377874895,2.0,26.0,1.0,yes
2019-05-30 07:32:21+00:00,2783318438350677,eldiario.es,"ENTREVISTA | Hablamos con el compositor y cantante catalán Kiko Veneno: ""¿A quién atacan bancos y medios de comunicación sistemáticamente? A Podemos. Pues ese es mi partido entonces. No hay otra opción"".",4914.0,4140.0,45.0,714.0,5.0,6.0,4.0,185.0,/story.php?story_fbid=2783318438350677&id=417471918268686,3.0,24.666666666666668,2.0,yes
2019-05-30 07:35:00+00:00,10158982731284896,ABC.es,El agente de la Guardia Urbana que disparó y mató a la perra «Sota» en diciembre del año pasado ha sido citado a declarar por el juez de Barcelona.,151.0,102.0,0.0,7.0,1.0,15.0,26.0,34.0,/story.php?story_fbid=10158982731284896&id=7377874895,0.0,0.0,0.0,no
2019-05-30 07:45:21+00:00,2783337835015404,eldiario.es,"ÚLTIMA HORA | El 45,2% de los españoles quiere un gobierno de coalición, según el CIS. Entre quienes apuestan por el pacto, la mitad cree que este debe estructurarse en torno a PSOE y Unidas Podemos.",1234.0,1061.0,36.0,123.0,6.0,1.0,8.0,168.0,/story.php?story_fbid=2783337835015404&id=417471918268686,5.0,35.2,2.0,yes
2019-05-30 07:50:00+00:00,10158982758279896,ABC.es,"La pequeña nació en diciembre, cuando su madre llevaba embarazada solo 23 semanas y tres días.",236.0,145.0,0.0,68.0,21.0,2.0,0.0,9.0,/story.php?story_fbid=10158982758279896&id=7377874895,2.0,37.0,1.0,yes
2019-05-30 08:00:33+00:00,10158982778609896,ABC.es,"🔴 #ÚLTIMAHORA Un 34,1% apuesta por un Ejecutivo con Sánchez e Iglesias; el 24,5% opta por que el PSOE pacte con Rivera.",895.0,154.0,407.0,25.0,31.0,17.0,262.0,489.0,/story.php?story_fbid=10158982778609896&id=7377874895,3.0,18.0,2.0,yes
2019-05-30 08:05:01+00:00,10158982787909896,ABC.es,"La tercera parte de los Ayuntamientos de España serán gobernados por la derecha, la mayor parte de ellos gracias a las mayorías absolutas que han obtenido los populares.",95.0,72.0,4.0,17.0,0.0,1.0,1.0,14.0,/story.php?story_fbid=10158982787909896&id=7377874895,2.0,26.5,1.0,yes
2019-05-30 08:19:45+00:00,2783386691677185,eldiario.es,"Si utilizas alguna de estas dos cremas solares infantiles, atención: han pedido su retirada por ser de un factor menor del que dicen.",313.0,137.0,0.0,0.0,66.0,3.0,107.0,57.0,/story.php?story_fbid=2783386691677185&id=417471918268686,3.0,36.666666666666664,2.0,yes
2019-05-30 08:20:01+00:00,10158982822484896,ABC.es,"La mujer llevó a los niños a la cocina, donde calentó un cuchillo cocinero sobre la llama y luego lo puso sobre las palmas de las manos de ambos.",836.0,43.0,1.0,1.0,122.0,78.0,591.0,249.0,/story.php?story_fbid=10158982822484896&id=7377874895,1.0,40.0,1.0,yes
2019-05-30 08:35:00+00:00,10158982858069896,ABC.es,A Mario le encanta el fútbol y es miembro de un equipo. Su discapacidad no impide que juegue al deporte que más le gusta con la ayuda de su padre.,1126.0,763.0,0.0,324.0,6.0,33.0,0.0,23.0,/story.php?story_fbid=10158982858069896&id=7377874895,6.0,32.166666666666664,2.0,yes
2019-05-30 08:50:00+00:00,10158982892499896,ABC.es,Algunas multinacionales subcontratan a otras compañías para la elaboración de bienes de consumo sin informar al consumidor en el envase ni tampoco en la etiqueta.,27.0,17.0,1.0,1.0,1.0,0.0,7.0,4.0,/story.php?story_fbid=10158982892499896&id=7377874895,0.0,0.0,0.0,no
2019-05-30 09:05:00+00:00,10158982928499896,ABC.es,"«No soy un inconsciente y cumpliré a rajatabla lo que me digan los médicos, pero cuando me digan 'adelante', lo haré», aseguró el presentador en una de sus primeras entrevistas tras el ictus.",254.0,80.0,107.0,4.0,35.0,6.0,22.0,238.0,/story.php?story_fbid=10158982928499896&id=7377874895,6.0,27.0,2.0,yes
2019-05-30 09:15:48+00:00,2783479861667868,eldiario.es,"📷 FOTOS | Ahora que la serie ha vuelto a colocarlo en la primera plana, repasamos las imágenes del desastre nuclear que paralizó a medio mundo en 1986 y que todavía tiene consecuencias, tanto humanas como naturales.",296.0,239.0,2.0,11.0,8.0,34.0,2.0,34.0,/story.php?story_fbid=2783479861667868&id=417471918268686,4.0,26.5,2.0,yes
2019-05-30 09:19:55+00:00,10158982961264896,ABC.es,Álex Rodenkirchen reprocha al líder nacional del partido las declaraciones que realizó sobre las donaciones a la sanidad pública de Amancio Ortega.,218.0,137.0,53.0,16.0,6.0,2.0,4.0,67.0,/story.php?story_fbid=10158982961264896&id=7377874895,0.0,0.0,0.0,no
2019-05-30 09:20:00+00:00,10158982961424896,ABC.es,"Hay elementos como el águila de San Juan y el yugo y las flechas que mucha gente cree que fueron creados por la dictadura de Franco, aunque tuvieran siglos de vida.",1908.0,1673.0,34.0,183.0,15.0,0.0,3.0,99.0,/story.php?story_fbid=10158982961424896&id=7377874895,3.0,31.666666666666668,1.0,yes
2019-05-30 09:35:00+00:00,10158983001084896,ABC.es,"Un año después de eliminar las bolsas de plástico para la compra, Lidl ha anunciado que sustituirá las bolsas convencionales de la sección de fruta y verdura por bolsas 100% biocompostables y biodegradables.",968.0,815.0,1.0,151.0,0.0,0.0,1.0,30.0,/story.php?story_fbid=10158983001084896&id=7377874895,0.0,0.0,0.0,no
2019-05-30 09:43:01+00:00,2783522174996970,eldiario.es,"16 funcionarios se afanaban este miércoles en traer y llevar sobres, abrirlos, comprobar su contenido y llenar carpetas con las actas para obtener los datos del escrutinio definitivo. Tras los fallos en el recuento, explicamos cómo funciona este sistema.",44.0,26.0,8.0,0.0,2.0,1.0,7.0,18.0,/story.php?story_fbid=2783522174996970&id=417471918268686,5.0,32.6,2.0,yes
2019-05-30 09:50:00+00:00,10158983033544896,ABC.es,El CIS de Tezanos asegura que Pedro Sánchez es el político con mejor imagen.,1022.0,147.0,682.0,27.0,35.0,13.0,118.0,605.0,/story.php?story_fbid=10158983033544896&id=7377874895,2.0,29.0,1.0,yes
2019-05-30 10:02:20+00:00,2783556231660231,eldiario.es,ÚLTIMA HORA | El recuento confirma que el partido de Revilla pierde el diputado número 15 en favor del PSOE y se quedan sin opciones de sumar mayoría con Ciudadanos.,392.0,251.0,83.0,44.0,6.0,7.0,1.0,57.0,/story.php?story_fbid=2783556231660231&id=417471918268686,5.0,30.0,2.0,yes
2019-05-30 10:05:00+00:00,10158983068859896,ABC.es,«Si te parece normal... consulta de psiquiatría».,2816.0,1415.0,1151.0,230.0,14.0,0.0,6.0,40.0,/story.php?story_fbid=10158983068859896&id=7377874895,3.0,27.666666666666668,1.0,yes
2019-05-30 10:10:40+00:00,2783570544992133,eldiario.es,ÚLTIMA HORA | El suicidio de una empleada de Iveco tras la difusión de un vídeo sexual será investigado.,204.0,156.0,0.0,4.0,1.0,24.0,19.0,21.0,/story.php?story_fbid=2783570544992133&id=417471918268686,7.0,26.857142857142858,2.0,yes
2019-05-30 10:20:00+00:00,10158983109364896,ABC.es,"El juez Marchena ha tenido que pasar por muchas situaciones embarazosas durante las 49 sesiones del juego al procés. Acusados que declaran como testigos, acusados que solo quieren declarar en catalán y otros que le llevan la contraria y le dificultan el trabajo.",455.0,369.0,9.0,71.0,2.0,1.0,3.0,69.0,/story.php?story_fbid=10158983109364896&id=7377874895,3.0,30.0,2.0,yes
2019-05-30 10:35:00+00:00,2783548981660956,eldiario.es,"El PP pide que Ciudadanos se siente con Vox en las mesas de negociación, como exige el partido de Abascal. A cambio, prometen atender a la ""línea roja"" marcada por Ciudadanos de que Vox no entren en los gobiernos.",332.0,26.0,198.0,0.0,7.0,4.0,97.0,136.0,/story.php?story_fbid=2783548981660956&id=417471918268686,5.0,32.6,2.0,yes
2019-05-30 10:35:00+00:00,10158983151954896,ABC.es,El cierre de la serie propuesto por un tuitero proporciona una explicación convincente a algunos momentos de la serie.,23.0,20.0,3.0,0.0,0.0,0.0,0.0,5.0,/story.php?story_fbid=10158983151954896&id=7377874895,0.0,0.0,0.0,no
2019-05-30 10:50:00+00:00,10158983189124896,ABC.es,El secretario de Organización afirma que ninguno de los dos partidos respetan el «espíritu» de consenso de la Constitución.,1474.0,227.0,617.0,15.0,34.0,12.0,569.0,974.0,/story.php?story_fbid=10158983189124896&id=7377874895,1.0,30.0,1.0,yes
2019-05-30 10:53:17+00:00,10158983199949896,ABC.es,"🔴 #ÚLTIMAHORA Hace una semana, una jueza le revocó el tercer grado del que disfrutaba desde finales de marzo",436.0,44.0,24.0,0.0,12.0,4.0,352.0,118.0,/story.php?story_fbid=10158983199949896&id=7377874895,1.0,12.0,1.0,yes
2019-05-30 10:55:10+00:00,10158983204924896,ABC.es,🔴 #ÚLTIMAHORA El capitán dialogó con el presidente y le dijo que cumplirá su contrato hasta 2021; no se habló de subida de sueldo ni de extender el acuerdo. Hay rueda de prensa a las 17.30,139.0,97.0,29.0,12.0,0.0,0.0,1.0,55.0,/story.php?story_fbid=10158983204924896&id=7377874895,5.0,16.8,2.0,yes
2019-05-30 11:00:01+00:00,2783594481656406,eldiario.es,"Con apenas cuatro meses de existencia, 257 militantes y una modesta campaña electoral, el XAV roza la mayoría absoluta en el Ayuntamiento de Ávila después de 28 años de Gobierno del PP.",109.0,75.0,25.0,3.0,6.0,0.0,0.0,5.0,/story.php?story_fbid=2783594481656406&id=417471918268686,3.0,21.0,2.0,yes
2019-05-30 11:20:00+00:00,10158983271534896,ABC.es,Prefiere a Carmena de alcaldesa pero no descarta a Villacís porque en política se debe elegir «lo que más va a paliar daños».,128.0,26.0,56.0,4.0,3.0,1.0,38.0,61.0,/story.php?story_fbid=10158983271534896&id=7377874895,0.0,0.0,0.0,no
2019-05-30 11:30:00+00:00,2783689394980248,eldiario.es,"‼️La ministra de Economía da portazo a revertir la reforma laboral: ""Hay que dedicar las energías a tratar de adaptar el marco laboral a las nuevas realidades, no volver a mirar atrás""",2803.0,348.0,305.0,13.0,82.0,46.0,2009.0,741.0,/story.php?story_fbid=2783689394980248&id=417471918268686,2.0,7.5,1.0,yes
2019-05-30 11:35:00+00:00,10158983310424896,ABC.es,"Andoni Ortuzar, líder del partido nacionalista exige a Sánchez que le entregue la comunidad foral a cambio de su apoyo.",229.0,29.0,43.0,0.0,9.0,4.0,144.0,256.0,/story.php?story_fbid=10158983310424896&id=7377874895,0.0,0.0,0.0,no
2019-05-30 11:50:00+00:00,10158983353739896,ABC.es,"«De entrada, no nos gusta el término 'coalición'. Nosotros podríamos, en un momento dado, plantearnos la incorporación de miembros de otras formaciones, y en este caso de Podemos, pero desde luego no bajo la fórmula de coalición», dice Ábalos",95.0,8.0,46.0,0.0,2.0,1.0,38.0,60.0,/story.php?story_fbid=10158983353739896&id=7377874895,0.0,0.0,0.0,no
2019-05-30 12:00:01+00:00,2783672594981928,eldiario.es,Los mecanismos fisiológicos que hacen posible la conducta sexual en las ratas y los humanos son prácticamente dos gotas de agua.,34.0,13.0,13.0,2.0,5.0,0.0,1.0,8.0,/story.php?story_fbid=2783672594981928&id=417471918268686,0.0,0.0,0.0,no
2019-05-30 12:05:00+00:00,10158983395039896,ABC.es,"Personalidades del mundo de la televisión critican las declaraciones del torero, que dio a entender que los hombres no pueden evitar difundir este tipo de imágenes.",78.0,26.0,1.0,0.0,7.0,1.0,43.0,88.0,/story.php?story_fbid=10158983395039896&id=7377874895,0.0,0.0,0.0,no
2019-05-30 12:20:00+00:00,10158983436479896,ABC.es,"La cantidad económica dependía de los futbolistas captados y la categoría. Las apuestas más cuantiosas se realizaban en casas chinas, y también en españolas.",12.0,6.0,0.0,0.0,1.0,0.0,5.0,4.0,/story.php?story_fbid=10158983436479896&id=7377874895,1.0,15.0,1.0,yes
2019-05-30 12:32:25+00:00,2783794504969737,eldiario.es,ÚLTIMA HORA | La Eurocámara suspende las acreditaciones a los eurodiputados españoles tras la polémica desatada este martes cuando las autoridades impidieron la entrada a Puigdemont y Comín.,395.0,182.0,142.0,12.0,34.0,3.0,22.0,95.0,/story.php?story_fbid=2783794504969737&id=417471918268686,3.0,17.0,2.0,yes
2019-05-30 12:35:00+00:00,10158983485069896,ABC.es,¿Estás de acuerdo con la prohibición de fumar en las playas?,1231.0,979.0,21.0,200.0,7.0,2.0,22.0,322.0,/story.php?story_fbid=10158983485069896&id=7377874895,0.0,0.0,0.0,no
2019-05-30 12:50:00+00:00,10158983526869896,ABC.es,La mascota de la expresidenta de la Comunidad falleció atropellado por un vehículo,29.0,4.0,3.0,0.0,1.0,21.0,0.0,6.0,/story.php?story_fbid=10158983526869896&id=7377874895,0.0,0.0,0.0,no
2019-05-30 12:50:17+00:00,344551569581107,ABC.es,🔵 Sigue en directo la rueda de prensa de Sergio Ramos  http://ver.abc.es/0dqhn,224.0,148.0,21.0,41.0,1.0,1.0,12.0,143.0,/story.php?story_fbid=344551569581107&id=7377874895,1.0,1.0,1.0,yes
2019-05-30 13:00:01+00:00,2783776571638197,eldiario.es,La sombra del fraude en las elecciones del 26M en Mogán es tan larga que puede terminar en una repetición electoral.,761.0,318.0,43.0,5.0,129.0,15.0,251.0,137.0,/story.php?story_fbid=2783776571638197&id=417471918268686,4.0,30.25,2.0,yes
2019-05-30 13:05:01+00:00,10158983569119896,ABC.es,El ascenso del Club Esportiu Llançà a la Segunda regional catalana ha provocado una fuerte polémica por la celebración que hizo el equipo en el mismo vestuario del estadio,89.0,13.0,49.0,4.0,5.0,1.0,17.0,80.0,/story.php?story_fbid=10158983569119896&id=7377874895,0.0,0.0,0.0,no
2019-05-30 13:20:00+00:00,10158983608789896,ABC.es,"María, otra compañera de Verónica Rubio en la fábrica de camiones, remarca que la grabación ya circuló en la empresa hace cinco años y ahora, por un motivo que desconoce, ha vuelto a moverse",39.0,10.0,0.0,0.0,2.0,5.0,22.0,16.0,/story.php?story_fbid=10158983608789896&id=7377874895,1.0,23.0,1.0,yes
2019-05-30 13:32:57+00:00,2783917738290747,eldiario.es,ÚLTIMA HORA | La presidenta de la mesa y las dos vocales que formaron parte de la mesa en la que ganó Vox en León aseguran al juez que el acta es errónea y que ganó el PSOE.,2093.0,1007.0,148.0,21.0,509.0,10.0,398.0,200.0,/story.php?story_fbid=2783917738290747&id=417471918268686,7.0,17.285714285714285,2.0,yes
2019-05-30 13:35:00+00:00,10158983643829896,ABC.es,El candidato de Ciudadanos a la alcaldía de Barcelona ha desvelado la noticia en televisión,30.0,13.0,8.0,1.0,5.0,0.0,3.0,45.0,/story.php?story_fbid=10158983643829896&id=7377874895,0.0,0.0,0.0,no
2019-05-30 13:37:36+00:00,10158983649409896,ABC.es,🔴 #ÚLTIMAHORA La empresa SCYTL-VECTOR estaba encargada de proporcionar la información del recuento,352.0,281.0,9.0,27.0,22.0,0.0,13.0,88.0,/story.php?story_fbid=10158983649409896&id=7377874895,2.0,25.0,1.0,yes
2019-05-30 13:50:01+00:00,10158983682179896,ABC.es,El alcalde comunista promete casas gratis a todos los que le han sido fiel en estas últimas elecciones municipales,2230.0,231.0,702.0,9.0,73.0,27.0,1188.0,970.0,/story.php?story_fbid=10158983682179896&id=7377874895,3.0,21.0,2.0,yes
2019-05-30 13:54:28+00:00,10158983698159896,ABC.es,🔴 #URGENTE Conducía una moticicleta de la unidad de Tráfico. El conductor del automóvil al que seguía se ha dado a la fuga,1927.0,207.0,0.0,2.0,87.0,1125.0,506.0,196.0,/story.php?story_fbid=10158983698159896&id=7377874895,5.0,21.0,2.0,yes
2019-05-30 14:00:01+00:00,2783919608290560,eldiario.es,"✍️ OPINIÓN | ""La apertura Valls también obliga a Barcelona en Comú a mover pieza. Si no aceptan la oferta, les queda un gobierno con indepes no sólo de izquierda sino de derecha, porque el PSC ha vetado a Esquerra"", escribe Javier Gallego.",83.0,72.0,3.0,7.0,2.0,0.0,0.0,28.0,/story.php?story_fbid=2783919608290560&id=417471918268686,3.0,27.0,2.0,yes
2019-05-30 14:05:00+00:00,10158983725414896,ABC.es,"PP, PSOE y Cs lo solicitaron tras un incidente con Puigdemont y Comín",205.0,142.0,41.0,21.0,0.0,0.0,1.0,18.0,/story.php?story_fbid=10158983725414896&id=7377874895,2.0,24.0,1.0,yes
2019-05-30 14:20:02+00:00,10158983762604896,ABC.es,La mujer permanece ingresada en Psiquiatría desde el día del fallecimiento. Una comisión judicial se desplazó al hospital de Lugo para tomarle declaración como investigada por un delito de homicidio o asesinato,31.0,14.0,0.0,0.0,4.0,9.0,4.0,5.0,/story.php?story_fbid=10158983762604896&id=7377874895,2.0,31.5,1.0,yes
2019-05-30 14:30:01+00:00,2783988381617016,eldiario.es,"Los empresarios reprochan a Torra que hay que priorizar el ""gobierno de las cosas"" ante el debate sobre el conflicto político catalán que ""lo llena todo"".",141.0,96.0,31.0,7.0,3.0,1.0,3.0,66.0,/story.php?story_fbid=2783988381617016&id=417471918268686,4.0,25.5,2.0,yes
2019-05-30 14:35:00+00:00,10158983816759896,ABC.es,El central habló con el presidente del club y decidió quedarse y jugar los dos próximos años en su equipo,122.0,53.0,57.0,9.0,1.0,0.0,2.0,77.0,/story.php?story_fbid=10158983816759896&id=7377874895,0.0,0.0,0.0,no
2019-05-30 14:50:00+00:00,10158983867354896,ABC.es,La escritora británica lanzará los relatos en formato electrónico exclusivamente,2095.0,1225.0,40.0,457.0,354.0,10.0,9.0,614.0,/story.php?story_fbid=10158983867354896&id=7377874895,3.0,21.333333333333332,2.0,yes
